timestamp,target_rad,position_rad,error_rad,speed_rad_s
1780085519.2170172,-0.2938290564895949,-0.23092048564848033,-0.06290857084111456,-1.7645086943239376
1780085519.219,-0.29843212264870056,-0.23398919642121774,-0.06444292622748282,-1.7645086943239376
1780085519.220993,-0.30150083342143796,-0.2385922625803234,-0.06290857084111456,-1.9179442329608016
1780085519.2230248,-0.30456954419417537,-0.2416609733530608,-0.06290857084111456,-1.9179442329608016
1780085519.225004,-0.30917261035328103,-0.2462640395121669,-0.06290857084111412,-1.9179442329608016
1780085519.226999,-0.31224132112601843,-0.24933275028490431,-0.06290857084111412,-1.9179442329608016
1780085519.229005,-0.31684438728512454,-0.2539358164440104,-0.06290857084111412,-1.9179442329608016
1780085519.230956,-0.3199130980578615,-0.2570045272167474,-0.06290857084111412,-1.9179442329608016
1780085519.23294,-0.3229818088305989,-0.2600732379894848,-0.06290857084111412,-1.9179442329608016
1780085519.235019,-0.327584874989705,-0.2646763041485909,-0.06290857084111412,-1.9179442329608016
1780085519.236993,-0.33065358576244197,-0.26774501492132785,-0.06290857084111412,-1.9179442329608016
1780085519.239,-0.3352566519215481,-0.27081372569406525,-0.06444292622748282,-1.9179442329608016
1780085519.241,-0.33832536269428504,-0.27541679185317136,-0.06290857084111368,-1.8412264636423696
1780085519.243011,-0.34139407346702244,-0.2784855026259083,-0.06290857084111412,-1.8412264636423696
1780085519.245017,-0.345997139626129,-0.2830885687850144,-0.06290857084111456,-1.8412264636423696
1780085519.2469912,-0.34906585039886595,-0.28615727955775183,-0.06290857084111412,-1.8412264636423696
1780085519.249014,-0.35366891655797206,-0.2892259903304888,-0.06444292622748327,-1.8412264636423696
1780085519.2510111,-0.356737627330709,-0.2938290564895949,-0.06290857084111412,-1.8412264636423696
1780085519.253001,-0.3598063381034464,-0.2968977672623323,-0.06290857084111412,-1.8412264636423696
1780085519.255005,-0.3644094042625525,-0.30150083342143796,-0.06290857084111456,-1.8412264636423696
1780085519.2570088,-0.3674781150352895,-0.30456954419417537,-0.06290857084111412,-1.8412264636423696
1780085519.258987,-0.3720811811943956,-0.30917261035328103,-0.06290857084111456,-1.8412264636423696
1780085519.26102,-0.375149891967133,-0.31224132112601843,-0.06290857084111456,-1.8412264636423696
1780085519.26299,-0.37821860273986996,-0.31531003189875584,-0.06290857084111412,-1.8412264636423696
1780085519.264989,-0.38282166889897606,-0.3199130980578615,-0.06290857084111456,-1.8412264636423696
1780085519.266913,-0.38589037967171347,-0.3229818088305989,-0.06290857084111456,-1.8412264636423696
1780085519.269027,-0.39049344583081913,-0.327584874989705,-0.06290857084111412,-1.8412264636423696
1780085519.2710001,-0.39356215660355653,-0.33065358576244197,-0.06290857084111456,-1.8412264636423696
1780085519.2730129,-0.39663086737629394,-0.3337222965351794,-0.06290857084111456,-1.8412264636423696
1780085519.274991,-0.4012339335353996,-0.33832536269428504,-0.06290857084111456,-1.8412264636423696
1780085519.27701,-0.404302644308137,-0.34139407346702244,-0.06290857084111456,-1.8412264636423696
1780085519.278996,-0.40890571046724267,-0.3444627842397603,-0.06444292622748238,-1.8412264636423696
1780085519.280998,-0.41197442123998007,-0.34906585039886595,-0.06290857084111412,-1.8412264636423696
1780085519.282964,-0.4150431320127175,-0.35213456117160336,-0.06290857084111412,-1.8412264636423696
1780085519.284939,-0.41964619817182314,-0.35520327194434076,-0.06444292622748238,-1.8412264636423696
1780085519.287026,-0.42271490894456054,-0.3598063381034464,-0.06290857084111412,-1.8412264636423696
1780085519.288973,-0.42731797510366665,-0.3628750488761838,-0.06444292622748282,-1.8412264636423696
1780085519.291005,-0.4303866858764036,-0.3674781150352895,-0.06290857084111412,-1.8412264636423696
1780085519.2930062,-0.433455396649141,-0.3705468258080269,-0.06290857084111412,-1.8412264636423696
1780085519.29499,-0.4380584628082471,-0.3736155365807643,-0.06444292622748282,-1.8412264636423696
1780085519.29701,-0.4411271735809841,-0.37821860273986996,-0.06290857084111412,-1.8412264636423696
1780085519.299006,-0.44573023974009063,-0.38128731351260736,-0.06444292622748327,-1.8412264636423696
1780085519.301007,-0.4487989505128276,-0.38435602428534477,-0.06444292622748282,-1.7645086943239376
1780085519.3029819,-0.451867661285565,-0.38742473505808217,-0.06444292622748282,-1.7645086943239376
1780085519.305047,-0.4564707274446711,-0.39202780121718783,-0.06444292622748327,-1.7645086943239376
1780085519.306985,-0.45953943821740806,-0.39509651198992524,-0.06444292622748282,-1.7645086943239376
1780085519.309021,-0.46414250437651416,-0.3996995781490309,-0.06444292622748327,-1.7645086943239376
1780085519.3109891,-0.46721121514925157,-0.404302644308137,-0.06290857084111456,-1.7645086943239376
1780085519.3130171,-0.47027992592198853,-0.4073713550808744,-0.06290857084111412,-1.7645086943239376
1780085519.314996,-0.47488299208109463,-0.41044006585361137,-0.06444292622748327,-1.7645086943239376
1780085519.31703,-0.47795170285383204,-0.4150431320127175,-0.06290857084111456,-1.7645086943239376
1780085519.319006,-0.4825547690129377,-0.4181118427854549,-0.06444292622748282,-1.7645086943239376
1780085519.320998,-0.4856234797856751,-0.42118055355819184,-0.06444292622748327,-1.8412264636423696
1780085519.323016,-0.48869219055841207,-0.42578361971729795,-0.06290857084111412,-1.8412264636423696
1780085519.324971,-0.49329525671751817,-0.4288523304900349,-0.06444292622748327,-1.8412264636423696
1780085519.3270469,-0.4963639674902556,-0.433455396649141,-0.06290857084111456,-1.8412264636423696
1780085519.32899,-0.5009670336493612,-0.4365241074218784,-0.06444292622748282,-1.8412264636423696
1780085519.331004,-0.5040357444220986,-0.4395928181946154,-0.06444292622748327,-1.8412264636423696
1780085519.3330162,-0.507104455194836,-0.4441958843537219,-0.06290857084111412,-1.8412264636423696
1780085519.3349829,-0.5117075213539417,-0.4472645951264589,-0.06444292622748282,-1.8412264636423696
1780085519.337013,-0.5147762321266791,-0.451867661285565,-0.06290857084111412,-1.8412264636423696
1780085519.338996,-0.5193792982857848,-0.4549363720583024,-0.06444292622748238,-1.8412264636423696
1780085519.341008,-0.5224480090585222,-0.45800508283103936,-0.06444292622748282,-1.8412264636423696
1780085519.343007,-0.5255167198312596,-0.46260814899014546,-0.06290857084111412,-1.8412264636423696
1780085519.345015,-0.5301197859903652,-0.46567685976288287,-0.06444292622748238,-1.8412264636423696
1780085519.346991,-0.5331884967631026,-0.47027992592198853,-0.06290857084111412,-1.8412264636423696
1780085519.348968,-0.53625720753584,-0.47334863669472593,-0.06290857084111412,-1.8412264636423696
1780085519.351012,-0.5408602736949462,-0.47641734746746334,-0.06444292622748282,-1.8412264636423696
1780085519.353009,-0.5439289844676836,-0.481020413626569,-0.06290857084111456,-1.8412264636423696
1780085519.3549912,-0.5485320506267892,-0.4840891243993064,-0.06444292622748282,-1.8412264636423696
1780085519.356982,-0.5516007613995266,-0.4871578351720438,-0.06444292622748282,-1.8412264636423696
1780085519.35901,-0.5562038275586327,-0.49176090133114947,-0.06444292622748327,-1.8412264636423696
1780085519.361017,-0.5592725383313697,-0.4948296121038869,-0.06444292622748282,-1.8412264636423696
1780085519.362999,-0.5623412491041071,-0.4978983228766243,-0.06444292622748282,-1.8412264636423696
1780085519.3650339,-0.5669443152632132,-0.5025013890357299,-0.06444292622748327,-1.8412264636423696
1780085519.36699,-0.5700130260359502,-0.5055700998084673,-0.06444292622748282,-1.8412264636423696
1780085519.36899,-0.5746160921950563,-0.5086388105812047,-0.06597728161385152,-1.8412264636423696
1780085519.370991,-0.5776848029677937,-0.5132418767403104,-0.06444292622748327,-1.8412264636423696
1780085519.3730218,-0.5807535137405306,-0.5163105875130478,-0.06444292622748282,-1.8412264636423696
1780085519.3749938,-0.5853565798996367,-0.5193792982857848,-0.06597728161385197,-1.8412264636423696
1780085519.377016,-0.5884252906723741,-0.5239823644448909,-0.06444292622748327,-1.8412264636423696
1780085519.378994,-0.5930283568314798,-0.5270510752176283,-0.06597728161385152,-1.8412264636423696
1780085519.3809469,-0.5960970676042172,-0.5301197859903652,-0.06597728161385197,-1.7645086943239376
1780085519.383026,-0.5991657783769546,-0.5347228521494714,-0.06444292622748327,-1.7645086943239376
1780085519.384972,-0.6037688445360603,-0.5377915629222088,-0.06597728161385152,-1.7645086943239376
1780085519.3870132,-0.6068375553087977,-0.5423946290813149,-0.06444292622748282,-1.7645086943239376
1780085519.388979,-0.6114406214679033,-0.5454633398540523,-0.06597728161385108,-1.7645086943239376
1780085519.3910139,-0.6145093322406407,-0.5500664060131579,-0.06444292622748282,-1.7645086943239376
1780085519.392991,-0.6175780430133782,-0.5531351167858953,-0.06444292622748282,-1.7645086943239376
1780085519.394987,-0.6221811091724838,-0.5562038275586327,-0.06597728161385108,-1.7645086943239376
1780085519.396999,-0.6252498199452212,-0.5608068937177384,-0.06444292622748282,-1.7645086943239376
1780085519.399047,-0.6298528861043273,-0.5654099598768445,-0.06444292622748282,-1.7645086943239376
1780085519.4009962,-0.6329215968770643,-0.5684786706495815,-0.06444292622748282,-1.8412264636423696
1780085519.403008,-0.6359903076498017,-0.5730817368086876,-0.06290857084111412,-1.8412264636423696
1780085519.404992,-0.6405933738089078,-0.576150447581425,-0.06444292622748282,-1.8412264636423696
1780085519.407008,-0.6436620845816452,-0.5807535137405306,-0.06290857084111456,-1.8412264636423696
1780085519.409004,-0.6482651507407513,-0.583822224513268,-0.06444292622748327,-1.8412264636423696
1780085519.411008,-0.6513338615134883,-0.5868909352860054,-0.06444292622748282,-1.8412264636423696
1780085519.413004,-0.6544025722862257,-0.5914940014451111,-0.06290857084111456,-1.8412264636423696
1780085519.4149919,-0.6590056384453313,-0.5945627122178485,-0.06444292622748282,-1.8412264636423696
1780085519.417011,-0.6620743492180687,-0.5976314229905859,-0.06444292622748282,-1.8412264636423696
1780085519.419015,-0.6666774153771748,-0.6022344891496916,-0.06444292622748327,-1.8412264636423696
1780085519.4209962,-0.6697461261499118,-0.605303199922429,-0.06444292622748282,-1.8412264636423696
1780085519.423022,-0.6728148369226492,-0.6099062660815346,-0.06290857084111456,-1.8412264636423696
1780085519.425014,-0.6774179030817553,-0.612974976854272,-0.06444292622748327,-1.8412264636423696
1780085519.426989,-0.6804866138544923,-0.6175780430133782,-0.06290857084111412,-1.8412264636423696
1780085519.429009,-0.6850896800135984,-0.6206467537861151,-0.06444292622748327,-1.8412264636423696
1780085519.4309819,-0.6881583907863358,-0.6252498199452212,-0.06290857084111456,-1.8412264636423696
1780085519.4330041,-0.6912271015590727,-0.6283185307179586,-0.06290857084111412,-1.8412264636423696
1780085519.435006,-0.6958301677181788,-0.6313872414906956,-0.06444292622748327,-1.8412264636423696
1780085519.4370298,-0.6988988784909163,-0.634455952263433,-0.06444292622748327,-1.8412264636423696
1780085519.438994,-0.7035019446500219,-0.6390590184225391,-0.06444292622748282,-1.8412264636423696
1780085519.4410062,-0.7065706554227593,-0.6436620845816452,-0.06290857084111412,-1.8412264636423696
1780085519.443012,-0.7096393661954967,-0.6467307953543826,-0.06290857084111412,-1.8412264636423696
1780085519.44499,-0.7142424323546024,-0.6497995061271196,-0.06444292622748282,-1.8412264636423696
1780085519.447,-0.7173111431273398,-0.652868216899857,-0.06444292622748282,-1.8412264636423696
1780085519.449013,-0.7219142092864455,-0.6574712830589631,-0.06444292622748238,-1.8412264636423696
1780085519.4509928,-0.7249829200591829,-0.6605399938317,-0.06444292622748282,-1.8412264636423696
1780085519.4530208,-0.7280516308319203,-0.6636087046044374,-0.06444292622748282,-1.8412264636423696
1780085519.4550269,-0.7326546969910259,-0.6682117707635435,-0.06444292622748238,-1.8412264636423696
1780085519.4569652,-0.7357234077637633,-0.6712804815362805,-0.06444292622748282,-1.8412264636423696
1780085519.458963,-0.7387921185365012,-0.6758835476953866,-0.06290857084111456,-1.8412264636423696
